Municipios;Sexo;Periodo;Total
39086 Tojos, Los;Total;2008;434
39086 Tojos, Los;Total;2007;441
39086 Tojos, Los;Total;2006;412
39086 Tojos, Los;Total;2005;409
39086 Tojos, Los;Total;2004;415
39086 Tojos, Los;Total;2003;424
39086 Tojos, Los;Total;2002;419
39086 Tojos, Los;Total;2001;403
39086 Tojos, Los;Total;2000;398
39086 Tojos, Los;Total;1999;397
39086 Tojos, Los;Total;1998;394
39086 Tojos, Los;Total;1997;""
39086 Tojos, Los;Total;1996;400
39086 Tojos, Los;Hombres;2023;227
39086 Tojos, Los;Hombres;2022;229
39086 Tojos, Los;Hombres;2021;235
39086 Tojos, Los;Hombres;2020;230
39086 Tojos, Los;Hombres;2019;227
39086 Tojos, Los;Hombres;2018;233
39086 Tojos, Los;Hombres;2017;237
39086 Tojos, Los;Hombres;2016;236
39086 Tojos, Los;Hombres;2015;238
39086 Tojos, Los;Hombres;2014;250
39086 Tojos, Los;Hombres;2013;253
39086 Tojos, Los;Hombres;2012;250
39086 Tojos, Los;Hombres;2011;246
39086 Tojos, Los;Hombres;2010;257
39086 Tojos, Los;Hombres;2009;250
39086 Tojos, Los;Hombres;2008;250
39086 Tojos, Los;Hombres;2007;248
39086 Tojos, Los;Hombres;2006;238
39086 Tojos, Los;Hombres;2005;233
39086 Tojos, Los;Hombres;2004;239
39086 Tojos, Los;Hombres;2003;244
39086 Tojos, Los;Hombres;2002;237
39086 Tojos, Los;Hombres;2001;224
39086 Tojos, Los;Hombres;2000;215
39086 Tojos, Los;Hombres;1999;217
39086 Tojos, Los;Hombres;1998;214
39086 Tojos, Los;Hombres;1997;""
39086 Tojos, Los;Hombres;1996;216
39086 Tojos, Los;Mujeres;2023;153
39086 Tojos, Los;Mujeres;2022;151
39086 Tojos, Los;Mujeres;2021;162
39086 Tojos, Los;Mujeres;2020;157
39086 Tojos, Los;Mujeres;2019;160
39086 Tojos, Los;Mujeres;2018;167
39086 Tojos, Los;Mujeres;2017;165
39086 Tojos, Los;Mujeres;2016;163
39086 Tojos, Los;Mujeres;2015;166
39086 Tojos, Los;Mujeres;2014;172
39086 Tojos, Los;Mujeres;2013;177
39086 Tojos, Los;Mujeres;2012;178
39086 Tojos, Los;Mujeres;2011;188
39086 Tojos, Los;Mujeres;2010;192
39086 Tojos, Los;Mujeres;2009;192
39086 Tojos, Los;Mujeres;2008;184
39086 Tojos, Los;Mujeres;2007;193
39086 Tojos, Los;Mujeres;2006;174
39086 Tojos, Los;Mujeres;2005;176
39086 Tojos, Los;Mujeres;2004;176
39086 Tojos, Los;Mujeres;2003;180
39086 Tojos, Los;Mujeres;2002;182
39086 Tojos, Los;Mujeres;2001;179
39086 Tojos, Los;Mujeres;2000;183
39086 Tojos, Los;Mujeres;1999;180
39086 Tojos, Los;Mujeres;1998;180
39086 Tojos, Los;Mujeres;1997;""
39086 Tojos, Los;Mujeres;1996;184
39087 Torrelavega;Total;2023;51361
39087 Torrelavega;Total;2022;51142
39087 Torrelavega;Total;2021;51237
39087 Torrelavega;Total;2020;51597
39087 Torrelavega;Total;2019;51494
39087 Torrelavega;Total;2018;51687
39087 Torrelavega;Total;2017;52034
39087 Torrelavega;Total;2016;52819
39087 Torrelavega;Total;2015;53496
39087 Torrelavega;Total;2014;54196
39087 Torrelavega;Total;2013;54827
39087 Torrelavega;Total;2012;55297
39087 Torrelavega;Total;2011;55553
39087 Torrelavega;Total;2010;55888
39087 Torrelavega;Total;2009;55947
39087 Torrelavega;Total;2008;55910
39087 Torrelavega;Total;2007;55418
39087 Torrelavega;Total;2006;56143
39087 Torrelavega;Total;2005;56230
39087 Torrelavega;Total;2004;56407
39087 Torrelavega;Total;2003;56638
39087 Torrelavega;Total;2002;56180
39087 Torrelavega;Total;2001;55909
39087 Torrelavega;Total;2000;56189
39087 Torrelavega;Total;1999;57070
39087 Torrelavega;Total;1998;57493
39087 Torrelavega;Total;1997;""
39087 Torrelavega;Total;1996;58196
39087 Torrelavega;Hombres;2023;24196
39087 Torrelavega;Hombres;2022;24053
39087 Torrelavega;Hombres;2021;24160
39087 Torrelavega;Hombres;2020;24365
39087 Torrelavega;Hombres;2019;24302
39087 Torrelavega;Hombres;2018;24341
39087 Torrelavega;Hombres;2017;24556
39087 Torrelavega;Hombres;2016;25018
39087 Torrelavega;Hombres;2015;25405
39087 Torrelavega;Hombres;2014;25772
39087 Torrelavega;Hombres;2013;26146
39087 Torrelavega;Hombres;2012;26349
39087 Torrelavega;Hombres;2011;26573
39087 Torrelavega;Hombres;2010;26823
39087 Torrelavega;Hombres;2009;26887
39087 Torrelavega;Hombres;2008;26839
39087 Torrelavega;Hombres;2007;26548
39087 Torrelavega;Hombres;2006;26995
39087 Torrelavega;Hombres;2005;27078
39087 Torrelavega;Hombres;2004;27192
39087 Torrelavega;Hombres;2003;27249
39087 Torrelavega;Hombres;2002;27002
39087 Torrelavega;Hombres;2001;26812
39087 Torrelavega;Hombres;2000;26988
39087 Torrelavega;Hombres;1999;27483
39087 Torrelavega;Hombres;1998;27730
39087 Torrelavega;Hombres;1997;""
39087 Torrelavega;Hombres;1996;28127
39087 Torrelavega;Mujeres;2023;27165
39087 Torrelavega;Mujeres;2022;27089
39087 Torrelavega;Mujeres;2021;27077
39087 Torrelavega;Mujeres;2020;27232
39087 Torrelavega;Mujeres;2019;27192
39087 Torrelavega;Mujeres;2018;27346
39087 Torrelavega;Mujeres;2017;27478
39087 Torrelavega;Mujeres;2016;27801
39087 Torrelavega;Mujeres;2015;28091
39087 Torrelavega;Mujeres;2014;28424
39087 Torrelavega;Mujeres;2013;28681
39087 Torrelavega;Mujeres;2012;28948
39087 Torrelavega;Mujeres;2011;28980
39087 Torrelavega;Mujeres;2010;29065
39087 Torrelavega;Mujeres;2009;29060
39087 Torrelavega;Mujeres;2008;29071
39087 Torrelavega;Mujeres;2007;28870
39087 Torrelavega;Mujeres;2006;29148
39087 Torrelavega;Mujeres;2005;29152
39087 Torrelavega;Mujeres;2004;29215
39087 Torrelavega;Mujeres;2003;29389
39087 Torrelavega;Mujeres;2002;29178
39087 Torrelavega;Mujeres;2001;29097
39087 Torrelavega;Mujeres;2000;29201
39087 Torrelavega;Mujeres;1999;29587
39087 Torrelavega;Mujeres;1998;29763
39087 Torrelavega;Mujeres;1997;""
39087 Torrelavega;Mujeres;1996;30069
39088 Tresviso;Total;2023;58
39088 Tresviso;Total;2022;54
39088 Tresviso;Total;2021;59
39088 Tresviso;Total;2020;59
39088 Tresviso;Total;2019;62
39088 Tresviso;Total;2018;64
39088 Tresviso;Total;2017;70
39088 Tresviso;Total;2016;71
39088 Tresviso;Total;2015;71
39088 Tresviso;Total;2014;69
39088 Tresviso;Total;2013;70
39088 Tresviso;Total;2012;74
39088 Tresviso;Total;2011;74
39088 Tresviso;Total;2010;78
39088 Tresviso;Total;2009;80
39088 Tresviso;Total;2008;82
39088 Tresviso;Total;2007;85
39088 Tresviso;Total;2006;76
39088 Tresviso;Total;2005;69
39088 Tresviso;Total;2004;63
39088 Tresviso;Total;2003;62
39088 Tresviso;Total;2002;55
39088 Tresviso;Total;2001;59
39088 Tresviso;Total;2000;60
39088 Tresviso;Total;1999;60
39088 Tresviso;Total;1998;60
39088 Tresviso;Total;1997;""
39088 Tresviso;Total;1996;62
39088 Tresviso;Hombres;2023;38
39088 Tresviso;Hombres;2022;36
39088 Tresviso;Hombres;2021;40
39088 Tresviso;Hombres;2020;42
39088 Tresviso;Hombres;2019;44
39088 Tresviso;Hombres;2018;44
39088 Tresviso;Hombres;2017;47
39088 Tresviso;Hombres;2016;48
39088 Tresviso;Hombres;2015;48
39088 Tresviso;Hombres;2014;48
39088 Tresviso;Hombres;2013;48
39088 Tresviso;Hombres;2012;51
39088 Tresviso;Hombres;2011;47
39088 Tresviso;Hombres;2010;49
39088 Tresviso;Hombres;2009;49
39088 Tresviso;Hombres;2008;50
39088 Tresviso;Hombres;2007;51
39088 Tresviso;Hombres;2006;46
39088 Tresviso;Hombres;2005;39
39088 Tresviso;Hombres;2004;34
39088 Tresviso;Hombres;2003;34
39088 Tresviso;Hombres;2002;32
39088 Tresviso;Hombres;2001;35
39088 Tresviso;Hombres;2000;35
39088 Tresviso;Hombres;1999;35
39088 Tresviso;Hombres;1998;35
39088 Tresviso;Hombres;1997;""
39088 Tresviso;Hombres;1996;36
39088 Tresviso;Mujeres;2023;20
39088 Tresviso;Mujeres;2022;18
39088 Tresviso;Mujeres;2021;19
39088 Tresviso;Mujeres;2020;17
39088 Tresviso;Mujeres;2019;18
39088 Tresviso;Mujeres;2018;20
39088 Tresviso;Mujeres;2017;23
39088 Tresviso;Mujeres;2016;23
39088 Tresviso;Mujeres;2015;23
39088 Tresviso;Mujeres;2014;21
39088 Tresviso;Mujeres;2013;22
39088 Tresviso;Mujeres;2012;23
39088 Tresviso;Mujeres;2011;27
39088 Tresviso;Mujeres;2010;29
39088 Tresviso;Mujeres;2009;31
39088 Tresviso;Mujeres;2008;32
39088 Tresviso;Mujeres;2007;34
39088 Tresviso;Mujeres;2006;30
39088 Tresviso;Mujeres;2005;30
39088 Tresviso;Mujeres;2004;29
39088 Tresviso;Mujeres;2003;28
39088 Tresviso;Mujeres;2002;23
39088 Tresviso;Mujeres;2001;24
39088 Tresviso;Mujeres;2000;25
39088 Tresviso;Mujeres;1999;25
39088 Tresviso;Mujeres;1998;25
39088 Tresviso;Mujeres;1997;""
39088 Tresviso;Mujeres;1996;26
39089 Tudanca;Total;2023;155
39089 Tudanca;Total;2022;150
39089 Tudanca;Total;2021;148
39089 Tudanca;Total;2020;135
39089 Tudanca;Total;2019;141
39089 Tudanca;Total;2018;140
39089 Tudanca;Total;2017;145
39089 Tudanca;Total;2016;147
39089 Tudanca;Total;2015;154
39089 Tudanca;Total;2014;148
39089 Tudanca;Total;2013;151
39089 Tudanca;Total;2012;163
39089 Tudanca;Total;2011;174
39089 Tudanca;Total;2010;185
39089 Tudanca;Total;2009;196
39089 Tudanca;Total;2008;202
39089 Tudanca;Total;2007;215
39089 Tudanca;Total;2006;201
39089 Tudanca;Total;2005;215
39089 Tudanca;Total;2004;212
39089 Tudanca;Total;2003;225
39089 Tudanca;Total;2002;245
39089 Tudanca;Total;2001;258
39089 Tudanca;Total;2000;269
39089 Tudanca;Total;1999;264
39089 Tudanca;Total;1998;264
39089 Tudanca;Total;1997;""
39089 Tudanca;Total;1996;275
39089 Tudanca;Hombres;2023;105
39089 Tudanca;Hombres;2022;102
39089 Tudanca;Hombres;2021;104
39089 Tudanca;Hombres;2020;97
39089 Tudanca;Hombres;2019;99
39089 Tudanca;Hombres;2018;98
39089 Tudanca;Hombres;2017;104
39089 Tudanca;Hombres;2016;106
39089 Tudanca;Hombres;2015;110
39089 Tudanca;Hombres;2014;104
39089 Tudanca;Hombres;2013;105
39089 Tudanca;Hombres;2012;113
39089 Tudanca;Hombres;2011;121
39089 Tudanca;Hombres;2010;126
39089 Tudanca;Hombres;2009;129
39089 Tudanca;Hombres;2008;130
39089 Tudanca;Hombres;2007;134
39089 Tudanca;Hombres;2006;126
39089 Tudanca;Hombres;2005;131
39089 Tudanca;Hombres;2004;128
39089 Tudanca;Hombres;2003;142
39089 Tudanca;Hombres;2002;151
39089 Tudanca;Hombres;2001;158
39089 Tudanca;Hombres;2000;165
39089 Tudanca;Hombres;1999;159
39089 Tudanca;Hombres;1998;157
39089 Tudanca;Hombres;1997;""
39089 Tudanca;Hombres;1996;162
39089 Tudanca;Mujeres;2023;50
39089 Tudanca;Mujeres;2022;48
39089 Tudanca;Mujeres;2021;44
39089 Tudanca;Mujeres;2020;38
39089 Tudanca;Mujeres;2019;42
39089 Tudanca;Mujeres;2018;42
39089 Tudanca;Mujeres;2017;41
39089 Tudanca;Mujeres;2016;41
39089 Tudanca;Mujeres;2015;44
39089 Tudanca;Mujeres;2014;44
39089 Tudanca;Mujeres;2013;46
39089 Tudanca;Mujeres;2012;50
39089 Tudanca;Mujeres;2011;53
39089 Tudanca;Mujeres;2010;59
39089 Tudanca;Mujeres;2009;67
39089 Tudanca;Mujeres;2008;72
39089 Tudanca;Mujeres;2007;81
39089 Tudanca;Mujeres;2006;75
39089 Tudanca;Mujeres;2005;84
39089 Tudanca;Mujeres;2004;84
39089 Tudanca;Mujeres;2003;83
39089 Tudanca;Mujeres;2002;94
39089 Tudanca;Mujeres;2001;100
39089 Tudanca;Mujeres;2000;104
39089 Tudanca;Mujeres;1999;105
39089 Tudanca;Mujeres;1998;107
39089 Tudanca;Mujeres;1997;""
39089 Tudanca;Mujeres;1996;113
39090 Udías;Total;2023;945
39090 Udías;Total;2022;951
39090 Udías;Total;2021;930
39090 Udías;Total;2020;928
39090 Udías;Total;2019;934
39090 Udías;Total;2018;925
39090 Udías;Total;2017;903
39090 Udías;Total;2016;903
39090 Udías;Total;2015;895
39090 Udías;Total;2014;885
39090 Udías;Total;2013;873
39090 Udías;Total;2012;852
39090 Udías;Total;2011;871
39090 Udías;Total;2010;869
39090 Udías;Total;2009;855
39090 Udías;Total;2008;853
39090 Udías;Total;2007;840
39090 Udías;Total;2006;843
39090 Udías;Total;2005;829
39090 Udías;Total;2004;828
39090 Udías;Total;2003;825
39090 Udías;Total;2002;823
39090 Udías;Total;2001;834
39090 Udías;Total;2000;843
39090 Udías;Total;1999;841
39090 Udías;Total;1998;839
39090 Udías;Total;1997;""
39090 Udías;Total;1996;847
39090 Udías;Hombres;2023;473
39090 Udías;Hombres;2022;479
39090 Udías;Hombres;2021;468
39090 Udías;Hombres;2020;471
39090 Udías;Hombres;2019;472
39090 Udías;Hombres;2018;473
39090 Udías;Hombres;2017;456
39090 Udías;Hombres;2016;459
39090 Udías;Hombres;2015;450
39090 Udías;Hombres;2014;443
39090 Udías;Hombres;2013;437
39090 Udías;Hombres;2012;431
39090 Udías;Hombres;2011;447
39090 Udías;Hombres;2010;449
39090 Udías;Hombres;2009;441
39090 Udías;Hombres;2008;441
39090 Udías;Hombres;2007;435
39090 Udías;Hombres;2006;437
39090 Udías;Hombres;2005;430
39090 Udías;Hombres;2004;428
39090 Udías;Hombres;2003;422
39090 Udías;Hombres;2002;428
39090 Udías;Hombres;2001;430
39090 Udías;Hombres;2000;430
39090 Udías;Hombres;1999;424
39090 Udías;Hombres;1998;420
39090 Udías;Hombres;1997;""
39090 Udías;Hombres;1996;422
39090 Udías;Mujeres;2023;472
39090 Udías;Mujeres;2022;472
39090 Udías;Mujeres;2021;462
39090 Udías;Mujeres;2020;457
39090 Udías;Mujeres;2019;462
39090 Udías;Mujeres;2018;452
39090 Udías;Mujeres;2017;447
39090 Udías;Mujeres;2016;444
39090 Udías;Mujeres;2015;445
39090 Udías;Mujeres;2014;442
39090 Udías;Mujeres;2013;436
39090 Udías;Mujeres;2012;421
39090 Udías;Mujeres;2011;424
39090 Udías;Mujeres;2010;420
39090 Udías;Mujeres;2009;414
39090 Udías;Mujeres;2008;412
39090 Udías;Mujeres;2007;405
39090 Udías;Mujeres;2006;406
39090 Udías;Mujeres;2005;399
39090 Udías;Mujeres;2004;400
39090 Udías;Mujeres;2003;403
39090 Udías;Mujeres;2002;395
39090 Udías;Mujeres;2001;404
39090 Udías;Mujeres;2000;413
39090 Udías;Mujeres;1999;417
39090 Udías;Mujeres;1998;419
39090 Udías;Mujeres;1997;""
39090 Udías;Mujeres;1996;425
39095 Val de San Vicente;Total;2023;2783
39095 Val de San Vicente;Total;2022;2801
39095 Val de San Vicente;Total;2021;2786
39095 Val de San Vicente;Total;2020;2758
39095 Val de San Vicente;Total;2019;2728
39095 Val de San Vicente;Total;2018;2772
39095 Val de San Vicente;Total;2017;2804
39095 Val de San Vicente;Total;2016;2763
39095 Val de San Vicente;Total;2015;2797
39095 Val de San Vicente;Total;2014;2823
39095 Val de San Vicente;Total;2013;2825
39095 Val de San Vicente;Total;2012;2844
39095 Val de San Vicente;Total;2011;2846
39095 Val de San Vicente;Total;2010;2814
39095 Val de San Vicente;Total;2009;2784
39095 Val de San Vicente;Total;2008;2758
39095 Val de San Vicente;Total;2007;2722
39095 Val de San Vicente;Total;2006;2670
39095 Val de San Vicente;Total;2005;2650
39095 Val de San Vicente;Total;2004;2601
39095 Val de San Vicente;Total;2003;2615
39095 Val de San Vicente;Total;2002;2610
39095 Val de San Vicente;Total;2001;2595
39095 Val de San Vicente;Total;2000;2560
39095 Val de San Vicente;Total;1999;2556
39095 Val de San Vicente;Total;1998;2551
39095 Val de San Vicente;Total;1997;""
39095 Val de San Vicente;Total;1996;2536
39095 Val de San Vicente;Hombres;2023;1416
39095 Val de San Vicente;Hombres;2022;1420
39095 Val de San Vicente;Hombres;2021;1428
39095 Val de San Vicente;Hombres;2020;1414
39095 Val de San Vicente;Hombres;2019;1403
39095 Val de San Vicente;Hombres;2018;1441
39095 Val de San Vicente;Hombres;2017;1466
39095 Val de San Vicente;Hombres;2016;1432
39095 Val de San Vicente;Hombres;2015;1448
39095 Val de San Vicente;Hombres;2014;1455
39095 Val de San Vicente;Hombres;2013;1459
39095 Val de San Vicente;Hombres;2012;1465
39095 Val de San Vicente;Hombres;2011;1444
39095 Val de San Vicente;Hombres;2010;1444
39095 Val de San Vicente;Hombres;2009;1444
39095 Val de San Vicente;Hombres;2008;1449
39095 Val de San Vicente;Hombres;2007;1412
39095 Val de San Vicente;Hombres;2006;1389
39095 Val de San Vicente;Hombres;2005;1373
39095 Val de San Vicente;Hombres;2004;1340
39095 Val de San Vicente;Hombres;2003;1338
39095 Val de San Vicente;Hombres;2002;1341
39095 Val de San Vicente;Hombres;2001;1332
39095 Val de San Vicente;Hombres;2000;1314
39095 Val de San Vicente;Hombres;1999;1304
39095 Val de San Vicente;Hombres;1998;1293
39095 Val de San Vicente;Hombres;1997;""
39095 Val de San Vicente;Hombres;1996;1278
39095 Val de San Vicente;Mujeres;2023;1367
39095 Val de San Vicente;Mujeres;2022;1381
39095 Val de San Vicente;Mujeres;2021;1358
39095 Val de San Vicente;Mujeres;2020;1344
39095 Val de San Vicente;Mujeres;2019;1325
39095 Val de San Vicente;Mujeres;2018;1331
39095 Val de San Vicente;Mujeres;2017;1338
39095 Val de San Vicente;Mujeres;2016;1331
39095 Val de San Vicente;Mujeres;2015;1349
39095 Val de San Vicente;Mujeres;2014;1368
39095 Val de San Vicente;Mujeres;2013;1366
39095 Val de San Vicente;Mujeres;2012;1379
39095 Val de San Vicente;Mujeres;2011;1402
39095 Val de San Vicente;Mujeres;2010;1370
39095 Val de San Vicente;Mujeres;2009;1340
39095 Val de San Vicente;Mujeres;2008;1309
39095 Val de San Vicente;Mujeres;2007;1310
39095 Val de San Vicente;Mujeres;2006;1281
39095 Val de San Vicente;Mujeres;2005;1277
39095 Val de San Vicente;Mujeres;2004;1261
39095 Val de San Vicente;Mujeres;2003;1277
39095 Val de San Vicente;Mujeres;2002;1269
39095 Val de San Vicente;Mujeres;2001;1263
39095 Val de San Vicente;Mujeres;2000;1246
39095 Val de San Vicente;Mujeres;1999;1252
39095 Val de San Vicente;Mujeres;1998;1258
39095 Val de San Vicente;Mujeres;1997;""
39095 Val de San Vicente;Mujeres;1996;1258
39091 Valdáliga;Total;2023;2167
39091 Valdáliga;Total;2022;2162
39091 Valdáliga;Total;2021;2157
39091 Valdáliga;Total;2020;2150
39091 Valdáliga;Total;2019;2182
39091 Valdáliga;Total;2018;2191
39091 Valdáliga;Total;2017;2218
39091 Valdáliga;Total;2016;2272
39091 Valdáliga;Total;2015;2309
39091 Valdáliga;Total;2014;2299
39091 Valdáliga;Total;2013;2313
39091 Valdáliga;Total;2012;2317
39091 Valdáliga;Total;2011;2326
39091 Valdáliga;Total;2010;2314
39091 Valdáliga;Total;2009;2306
39091 Valdáliga;Total;2008;2351
39091 Valdáliga;Total;2007;2364
39091 Valdáliga;Total;2006;2414
39091 Valdáliga;Total;2005;2430
39091 Valdáliga;Total;2004;2410
39091 Valdáliga;Total;2003;2451
39091 Valdáliga;Total;2002;2503
39091 Valdáliga;Total;2001;2525
39091 Valdáliga;Total;2000;2541
39091 Valdáliga;Total;1999;2570
39091 Valdáliga;Total;1998;2595
39091 Valdáliga;Total;1997;""
39091 Valdáliga;Total;1996;2652
39091 Valdáliga;Hombres;2023;1117
39091 Valdáliga;Hombres;2022;1116
39091 Valdáliga;Hombres;2021;1128
39091 Valdáliga;Hombres;2020;1124
39091 Valdáliga;Hombres;2019;1129
39091 Valdáliga;Hombres;2018;1137
39091 Valdáliga;Hombres;2017;1144
39091 Valdáliga;Hombres;2016;1175
39091 Valdáliga;Hombres;2015;1205
39091 Valdáliga;Hombres;2014;1200
39091 Valdáliga;Hombres;2013;1200
39091 Valdáliga;Hombres;2012;1208
39091 Valdáliga;Hombres;2011;1213
39091 Valdáliga;Hombres;2010;1204
39091 Valdáliga;Hombres;2009;1210
39091 Valdáliga;Hombres;2008;1234
39091 Valdáliga;Hombres;2007;1234
39091 Valdáliga;Hombres;2006;1262
39091 Valdáliga;Hombres;2005;1273
39091 Valdáliga;Hombres;2004;1257
39091 Valdáliga;Hombres;2003;1276
39091 Valdáliga;Hombres;2002;1292
39091 Valdáliga;Hombres;2001;1303
39091 Valdáliga;Hombres;2000;1307
39091 Valdáliga;Hombres;1999;1320
39091 Valdáliga;Hombres;1998;1334
39091 Valdáliga;Hombres;1997;""
39091 Valdáliga;Hombres;1996;1361
39091 Valdáliga;Mujeres;2023;1050
39091 Valdáliga;Mujeres;2022;1046
39091 Valdáliga;Mujeres;2021;1029
39091 Valdáliga;Mujeres;2020;1026
39091 Valdáliga;Mujeres;2019;1053
39091 Valdáliga;Mujeres;2018;1054
39091 Valdáliga;Mujeres;2017;1074
39091 Valdáliga;Mujeres;2016;1097
39091 Valdáliga;Mujeres;2015;1104
39091 Valdáliga;Mujeres;2014;1099
39091 Valdáliga;Mujeres;2013;1113
39091 Valdáliga;Mujeres;2012;1109
39091 Valdáliga;Mujeres;2011;1113
39091 Valdáliga;Mujeres;2010;1110
39091 Valdáliga;Mujeres;2009;1096
39091 Valdáliga;Mujeres;2008;1117
39091 Valdáliga;Mujeres;2007;1130
39091 Valdáliga;Mujeres;2006;1152
39091 Valdáliga;Mujeres;2005;1157
39091 Valdáliga;Mujeres;2004;1153
39091 Valdáliga;Mujeres;2003;1175
39091 Valdáliga;Mujeres;2002;1211
39091 Valdáliga;Mujeres;2001;1222
39091 Valdáliga;Mujeres;2000;1234
39091 Valdáliga;Mujeres;1999;1250
39091 Valdáliga;Mujeres;1998;1261
39091 Valdáliga;Mujeres;1997;""
39091 Valdáliga;Mujeres;1996;1291
39092 Valdeolea;Total;2023;882
39092 Valdeolea;Total;2022;905
39092 Valdeolea;Total;2021;922
39092 Valdeolea;Total;2020;939
39092 Valdeolea;Total;2019;947
39092 Valdeolea;Total;2018;967
39092 Valdeolea;Total;2017;994
39092 Valdeolea;Total;2016;987
39092 Valdeolea;Total;2015;1020
39092 Valdeolea;Total;2014;1055
39092 Valdeolea;Total;2013;1098
39092 Valdeolea;Total;2012;1133
39092 Valdeolea;Total;2011;1145
39092 Valdeolea;Total;2010;1176
39092 Valdeolea;Total;2009;1216
39092 Valdeolea;Total;2008;1240
39092 Valdeolea;Total;2007;1265
39092 Valdeolea;Total;2006;1301
39092 Valdeolea;Total;2005;1293
39092 Valdeolea;Total;2004;1347
39092 Valdeolea;Total;2003;1372
39092 Valdeolea;Total;2002;1433
39092 Valdeolea;Total;2001;1470
39092 Valdeolea;Total;2000;1503
39092 Valdeolea;Total;1999;1517
39092 Valdeolea;Total;1998;1560
39092 Valdeolea;Total;1997;""
39092 Valdeolea;Total;1996;1626
39092 Valdeolea;Hombres;2023;480
39092 Valdeolea;Hombres;2022;487
39092 Valdeolea;Hombres;2021;490
39092 Valdeolea;Hombres;2020;500
39092 Valdeolea;Hombres;2019;502
39092 Valdeolea;Hombres;2018;512
39092 Valdeolea;Hombres;2017;530
39092 Valdeolea;Hombres;2016;524
39092 Valdeolea;Hombres;2015;530
39092 Valdeolea;Hombres;2014;549
39092 Valdeolea;Hombres;2013;569
39092 Valdeolea;Hombres;2012;586
39092 Valdeolea;Hombres;2011;593
39092 Valdeolea;Hombres;2010;608
39092 Valdeolea;Hombres;2009;613
39092 Valdeolea;Hombres;2008;630
39092 Valdeolea;Hombres;2007;646
39092 Valdeolea;Hombres;2006;658
39092 Valdeolea;Hombres;2005;660
39092 Valdeolea;Hombres;2004;687
39092 Valdeolea;Hombres;2003;692
39092 Valdeolea;Hombres;2002;730
39092 Valdeolea;Hombres;2001;754
39092 Valdeolea;Hombres;2000;768
